frame,psi1,psi2,psi3,csv_gt_angle,inplane_angle_rad
0,-0.43823986343247134,1.495843852556431,-1.3378820265695963,65.174,0.5972999930381775
1,-0.4779512117438236,1.5587184466649258,-0.9226798078133572,66.3723855255557,5.399799823760986
2,-0.21416044496447692,1.4818679598112325,-0.15537226213018837,67.57058181214477,3.1321001052856445
3,-0.43990061139476805,1.599442391982832,-0.2189793424180175,68.76839965068365,2.317699909210205
4,-0.32449841240826904,1.458092055712348,0.030780720193393524,69.96564989185009,6.278299808502197
5,-0.331655556477285,1.3680609727891446,-0.34331055156197887,71.16214347595204,2.6526999473571777
6,-0.3434663422006001,1.6414083476335104,-0.6352720023084852,72.35769146278237,4.134300231933594
7,-0.2175541441764061,1.8101353999730287,0.4304519865095382,73.55210506145472,2.3225998878479004
8,-0.1588750079681295,1.5780076460346841,0.610294270197753,74.74519566021581,3.8647000789642334
9,-0.23008791836198933,1.8053931815530166,0.04222459256865923,75.93677485622933,2.219599962234497
10,-0.07512179456422281,1.3055280873751711,0.9735710368308159,77.12665448532701,1.2000000476837158
11,-0.18324027591527775,1.4874165697764152,0.38929635574593113,78.31464665172189,0.6075000166893005
12,-0.10649906441550934,1.7993871225503897,0.005128822649745089,79.50056375767925,5.600800037384033
13,-0.04028245929667579,1.4737800723057966,0.9004322299323382,80.68421853314047,1.0867999792099
14,0.07017550745315991,1.9549787467844773,1.0369522619106988,81.86542406529516,0.35350000858306885
15,0.10753423071641553,1.7447630583438773,-0.19525013913053516,83.0439938280968,4.42579984664917
16,0.152642445332565,1.4669284291978941,0.455995723596965,84.21974171171746,6.245699882507324
17,0.14756537785843987,1.9763692187797477,0.7637968873748522,85.39248205193658,3.8466999530792236
18,0.2658142396415495,1.4586603192506937,0.43319109431037184,86.56202965945964,5.737599849700928
19,0.37988615458388536,1.8528989518638865,1.069965102437918,87.72819984916156,1.6100000143051147
20,0.165644216371087,1.4483924869220266,1.1776438664035933,88.89080846925071,5.309500217437744
21,0.2617758381566217,1.9432702239573312,0.8335272720529878,90.04967193034861,4.5472002029418945
22,0.35155202029176713,1.6770651603763145,1.247823667233545,91.20460723448076,2.2932000160217285
23,0.37078468414556787,1.4731768343715013,0.5885939727411122,92.35543200397422,1.8485000133514404
24,0.3906806191151742,1.41669491129176,1.3733744002987036,93.5019645102571,0.9460999965667725
25,0.6111185258867705,1.2607377766303802,0.9639965205990081,94.64402370255561,2.994999885559082
26,0.4778871970987306,1.4541635701616062,1.1721111360545433,95.78142923648416,2.8680999279022217
27,0.4835248092166137,1.3272203907248474,0.7697597306933266,96.91400150252367,1.6171000003814697
