frame,psi1,psi2,psi3,csv_gt_angle,inplane_angle_rad
0,-0.4698643850111695,-1.2413746041334395,1.0738525180163823,65.174,0.5972999930381775
1,-0.5150886955986792,-1.2489549430201503,1.1031054491848762,66.3723855255557,5.399799823760986
2,0.9224355094728681,-0.6960318984161293,-0.4642549009728231,67.57058181214477,3.1321001052856445
3,-0.9588176715255736,0.8116875352225471,-0.8604242309178274,68.76839965068365,2.317699909210205
4,0.9576370174539159,-0.734527385567564,-0.4172229723180762,69.96564989185009,6.278299808502197
5,-1.013992518819857,-0.5803250237539717,-0.29954080992262905,71.16214347595204,2.6526999473571777
6,1.1576012692486966,-0.32848962415228516,-1.06096609423242,72.35769146278237,4.134300231933594
7,-0.6348952114992863,1.0560378672185213,0.02834954216448436,73.55210506145472,2.3225998878479004
8,0.6805853240006889,0.9160793535269853,0.7923056916507274,74.74519566021581,3.8647000789642334
9,1.1824732882298066,0.4115448158441057,-0.9848974522904943,75.93677485622933,2.219599962234497
10,1.280425381160566,0.2844248605952073,-1.0116999782309215,77.12665448532701,1.2000000476837158
11,-1.2099282049894822,-0.1290330340554173,-1.2778531559135002,78.31464665172189,0.6075000166893005
12,-1.0142506570118424,-0.6081088471614408,-0.4589164236970616,79.50056375767925,5.600800037384033
13,-1.0918443494773196,-0.5470458023170196,-0.6801757471770736,80.68421853314047,1.0867999792099
14,-0.7139059113417395,1.0384397552172142,-0.0068334685973572,81.86542406529516,0.35350000858306885
15,-0.9116034391007207,0.9088641194160326,-0.46075500075074877,83.0439938280968,4.42579984664917
16,1.0075340123653105,-0.6580444811074464,-0.370179038610906,84.21974171171746,6.245699882507324
17,0.4435070169318696,1.1483184283035794,1.2006209706737763,85.39248205193658,3.8466999530792236
18,0.25792327634955214,-1.2451275319847723,1.1241312445787188,86.56202965945964,5.737599849700928
19,1.008033956096443,-0.7561384413763754,-0.1368861244704087,87.72819984916156,1.6100000143051147
20,-0.667616537417374,-1.0235250496138504,0.4236379852207466,88.89080846925071,5.309500217437744
21,-0.0958748754156615,1.3481980645603886,1.6051519260627818,90.04967193034861,4.5472002029418945
22,1.4385410501270768,0.07608259576580298,-1.2938329681335607,91.20460723448076,2.2932000160217285
23,0.9160938985363314,-0.800047988025442,0.03458188158642756,92.35543200397422,1.8485000133514404
24,1.0720501335898942,0.6086925940596605,-0.6048759899224789,93.5019645102571,0.9460999965667725
25,-0.9301059616239076,-0.7987398414341418,-0.2969394621753085,94.64402370255561,2.994999885559082
26,0.1263156089754735,1.384084384474713,1.4829753627728846,95.78142923648416,2.8680999279022217
27,0.9536554467454775,-0.8388621334680271,0.12944951362166549,96.91400150252367,1.6171000003814697
28,-1.1959411267746163,0.5223661147678897,-1.0239242251631828,98.04156165438417,1.593500018119812
29,0.5894673899276417,0.9258596679148628,0.4436058824033045,99.16393163724659,5.687600135803223
30,-0.43669239227337037,1.3546955727903438,1.2952569381925634,100.28093421587968,4.448599815368652
31,-1.3272690660583046,-0.045857227135063044,-1.282710858524943,101.39239300262761,0.08659999817609787
32,1.1273164152330442,-0.6336076220738053,-0.2881067785317578,102.49813248526348,4.150599956512451
33,1.0370605249008937,-0.8818461991668554,0.13018997571873256,103.59797805470487,3.5527000427246094
34,1.4831006269566636,0.20185208984270858,-1.3868027822212208,104.69175603258654,0.19689999520778656
35,-1.344257064042399,0.007705574432804128,-1.2874021971165328,105.7792936986863,4.252500057220459
36,1.4494731055677588,0.36158455818802887,-1.3576396555013353,106.86041931819952,6.2642998695373535
37,-1.354733725608213,-0.26057773514915095,-1.323231810633052,107.9349621688581,1.0484000444412231
38,0.23956356476899246,-1.4734140092053436,1.230116379733865,109.00275256788944,1.3007999658584595
39,-1.2978867742709654,0.3570993444457995,-1.1036380311630165,110.06362189881128,2.5627999305725098
40,1.2678175617651908,-0.35137827830400953,-0.6287429731567225,111.1174026380583,3.963399887084961
41,-1.1252525204637827,0.8055022201835744,-0.564031381499254,112.16392838143592,1.9259999990463257
42,0.46490393743836383,1.1823339421781136,0.8350078323651315,113.2030338703976,2.883500099182129
43,-0.9418803461230564,1.025026309252613,0.047901872005313144,114.23455501814092,0.9930999875068665
44,0.08056392317980826,1.4712129769786912,1.4623204093453537,115.25832893551889,1.4735000133514404
45,1.175446798936844,-0.6111222743601515,-0.2644812133658683,116.27419395676199,1.5819000005722046
46,0.1818154434604722,1.3885486144802166,1.247191072512443,117.28198966500705,2.8761000633239746
47,-0.9182871656281691,-0.9925988412040423,-0.29432322677973394,118.28155691762903,0.39480000734329224
48,1.0474561446036188,0.8859098043808212,-0.4003426620768472,119.27273787137139,0.6990000009536743
49,-1.0655951619134796,-0.9159170581493975,-0.46742988054552126,120.25537600727141,4.777200222015381
50,-1.2322208260415874,0.657405212830579,-0.6759422530520934,121.2293161553763,4.546800136566162
51,-0.5500132051768943,-1.3676527939402694,0.5065570693729878,122.1944045192464,0.5480999946594238
52,-1.5017509024698346,0.0529209738910908,-1.3347459313842633,123.15048870024145,3.380500078201294
53,1.222231999387959,-0.7609532791016386,0.004472233750540782,124.09741772158591,0.5407999753952026
54,-1.5746851366557353,-0.40825916578272586,-1.3516367188354679,125.03504205221024,4.097599983215332
55,1.6482216714976479,0.47331774790386005,-1.4976075558063653,125.9632136303633,2.2151999473571777
56,-1.2040799181815953,0.995385228399037,-0.313039900851836,126.8817858869932,4.4618000984191895
57,0.7406964943071328,1.0857499466211142,0.24710989306357703,127.7906137688922,5.353300094604492
58,1.6995323721931928,0.20770792899222906,-1.4583634149346836,128.6895537616023,1.9844000339508057
59,-0.3773544606382504,1.6597437018377357,1.678264223679627,129.57846391207772,0.682699978351593
60,-0.01715667566512868,-1.7417062520817026,1.2923529842561632,130.45720385110127,1.1146999597549438
61,-0.2574120515733327,-1.6389190509780056,0.9372739700783804,131.3256348154498,0.7240999937057495
62,1.2794120905731554,-0.8147494060953365,0.008074029009414164,132.18361966980686,2.425299882888794
63,-1.2029173674953033,0.8888275973332401,-0.5708821322743391,133.03102292841794,0.9531999826431274
64,-0.4894304971491314,1.7200871472010786,1.5539888249561251,133.867710776485,4.209700107574463
65,1.7128547674159507,0.0382253012179778,-1.1826180061563776,134.69355109129776,4.812300205230713
66,-0.2655547914088534,-1.647388832743617,1.1015703898586038,135.50841346309699,5.948500156402588
67,-1.3207037529749177,0.9337422747751505,-0.48751986575754114,136.31216921566798,0.7810999751091003
68,-1.6735727429263627,-0.3941579802720008,-1.459012835532427,137.10469142666,1.1633000373840332
69,-0.9867774686969464,-1.1931453793971314,-0.1346575524501302,137.88585494762876,2.390199899673462
70,1.4377295190323967,0.9800741858684195,-0.901564905118901,138.6555364237987,1.0654000043869019
