frame,psi1,psi2,psi3,csv_gt_angle,inplane_angle_rad
0,-0.45206998406936016,-1.570875861346066,1.5175695869606762,65.174,0.5972999930381775
1,-0.5144490768269323,-1.76042736560492,0.9061683127073428,66.3723855255557,5.399799823760986
2,-0.18379067275977978,-1.5202759174213722,-0.23256969836515623,67.57058181214477,3.1321001052856445
3,-0.4607025327753872,-1.7320021029895951,-0.2036054228522904,68.76839965068365,2.317699909210205
4,-0.3327828411716936,-1.4136870763912086,-0.37200742107301,69.96564989185009,6.278299808502197
5,-0.3553560434003385,-1.328624306928874,0.09388995672964565,71.16214347595204,2.6526999473571777
6,-0.3815085912387376,-1.8020431073237066,0.19482220079748752,72.35769146278237,4.134300231933594
7,-0.19205251084652725,-1.9777329139209658,-0.9252953951492949,73.55210506145472,2.3225998878479004
8,-0.12998606779590965,-1.5446333460713009,-0.8933736778482819,74.74519566021581,3.8647000789642334
9,-0.23215536986352112,-1.9314908065250016,-0.32823929342025193,75.93677485622933,2.219599962234497
10,-0.05150995835947923,-1.1708598442470564,-1.2394279480277863,77.12665448532701,1.2000000476837158
11,-0.192639877588958,-1.4464254215112464,-0.6141389486939877,78.31464665172189,0.6075000166893005
12,-0.10193568754534676,-1.9517053732376348,-0.15327865697077964,79.50056375767925,5.600800037384033
13,-0.02391050838955256,-1.3632872556728908,-1.044423884236014,80.68421853314047,1.0867999792099
14,0.08912108984547475,-2.1320831705400423,-1.64562370772548,81.86542406529516,0.35350000858306885
15,0.1425651384566222,-1.772876499150324,0.6095519055802695,83.0439938280968,4.42579984664917
16,0.19851173433747307,-1.3026285132339235,-0.10626668335716571,84.21974171171746,6.245699882507324
17,0.1884004553296624,-2.0628181548460134,-0.9094889604304857,85.39248205193658,3.8466999530792236
18,0.29446092966515075,-1.3246647100719895,-0.2551727831880586,86.56202965945964,5.737599849700928
19,0.4565613224425342,-1.7775063776480677,-1.1382153816355796,87.72819984916156,1.6100000143051147
20,0.19539615700090596,-1.2569820453606582,-1.2474369753492605,88.89080846925071,5.309500217437744
21,0.3012374290315062,-2.0882179538047834,-1.0333869336671149,90.04967193034861,4.5472002029418945
22,0.41873123665787326,-1.6022314445281434,-1.4477708416431572,91.20460723448076,2.2932000160217285
23,0.4343363153582458,-1.3571581954693357,0.008894720151835588,92.35543200397422,1.8485000133514404
24,0.46091425341142594,-1.1628709459951754,-0.8631137808016913,93.5019645102571,0.9460999965667725
25,0.6795335053535028,-0.9541011647744668,-0.5888544419583776,94.64402370255561,2.994999885559082
26,0.5293473490725512,-1.2694228358668345,-1.001710984693491,95.78142923648416,2.8680999279022217
27,0.5529922923531077,-1.0540906528532163,-0.2852906993980231,96.91400150252367,1.6171000003814697
28,0.4206970218057194,-1.6733137101423352,0.4498166341669626,98.04156165438417,1.593500018119812
29,0.6913180309215353,-1.918176780725595,0.03410628864536446,99.16393163724659,5.687600135803223
30,0.6105690588232593,-0.7812191213136727,-1.1331880635078249,100.28093421587968,4.448599815368652
31,0.7280749671921053,-0.6552267947398817,-0.5423749378045706,101.39239300262761,0.08659999817609787
32,0.4384790188999491,-0.9139340046701938,-1.2005367935221787,102.49813248526348,4.150599956512451
33,0.5340717541174412,-0.9763440590096428,-0.33738987450302566,103.59797805470487,3.5527000427246094
34,0.6626373932133034,-0.8151481157155666,-1.6185346118986794,104.69175603258654,0.19689999520778656
35,0.5889431127752992,-0.7574047831413863,-1.3592641760597137,105.7792936986863,4.252500057220459
36,0.5985628923629098,-0.7579133891130843,-1.5423515215876042,106.86041931819952,6.2642998695373535
37,0.696797035092367,-0.16958822423949532,-2.4827143043361084,107.9349621688581,1.0484000444412231
38,0.57893936449244,-0.8679664787533172,-1.7833537251413856,109.00275256788944,1.3007999658584595
39,0.9265545194074518,-0.3225339711724029,-1.0010325959491457,110.06362189881128,2.5627999305725098
40,0.9012970845487255,-0.3135445603836156,-1.3906290656753857,111.1174026380583,3.963399887084961
41,1.0904785341273202,-1.3017127483214461,-1.923023068316655,112.16392838143592,1.9259999990463257
42,0.9344276555013529,-0.6569953686997045,-1.2756233295002903,113.2030338703976,2.883500099182129
43,0.830105880197033,-0.9906245893997074,-1.0010697378434064,114.23455501814092,0.9930999875068665
44,0.7509516748508891,-1.0390666032837625,-2.1062873600159433,115.25832893551889,1.4735000133514404
45,0.9373417578042252,-0.832877602333357,-1.5787391312396912,116.27419395676199,1.5819000005722046
46,0.8968790687956177,-0.4382877875558884,-1.314098483504201,117.28198966500705,2.8761000633239746
47,0.9713737394965415,-0.9095895828536829,-1.9787584887357232,118.28155691762903,0.39480000734329224
48,0.9497209197556002,-0.1398934116475536,-3.193209970594519,119.27273787137139,0.6990000009536743
49,0.867108523457708,-0.1883007389171372,-1.9664442261377888,120.25537600727141,4.777200222015381
50,0.8894406585933615,-0.20743780394203878,-1.8136189995962602,121.2293161553763,4.546800136566162
51,1.0925791599254533,-0.3391440851144789,-1.2020672320574786,122.1944045192464,0.5480999946594238
52,0.9183042748116194,-0.7466475759570085,-0.5319027061124673,123.15048870024145,3.380500078201294
53,0.891096438805543,0.21581258651799223,-0.2446676255252616,124.09741772158591,0.5407999753952026
54,1.0948343206254174,-0.1196599176012394,-0.7762210115932462,125.03504205221024,4.097599983215332
55,1.3050637133892613,-0.036051728781971895,-0.5006490645150125,125.9632136303633,2.2151999473571777
56,1.321983512867124,-0.17258084037699917,0.5106401646653326,126.8817858869932,4.4618000984191895
57,1.2673246754859566,0.0008699197496736361,-1.1071101338442295,127.7906137688922,5.353300094604492
58,1.2453351222013358,0.6167844656024533,0.6307372153916586,128.6895537616023,1.9844000339508057
